appid,name_x,label_dead,label_dead_binary,avg_players_median_6m,months_used,min_months_required,min_months_ok,first_month_in_window,last_month,name_y,type,is_free,required_age,release_date,coming_soon,developers,publishers,categories,genres,tags,windows,mac,linux,initial_price,final_price,discount_percent,metacritic_score,recommendations_total,achievements_total,supported_languages,pc_min_requirements,controller_support,has_dlc,dlc_count,crawl_timestamp,crawl_status
2645580,Free Stars: The Ur-Quan Masters,Dead,1,3.195,6,3,True,2025-02-01,2025-07-01,Free Stars: The Ur-Quan Masters,game,True,0.0,"19 Feb, 2024",False,Pistol Shrimp,Pistol Shrimp,"Action, Adventure, Indie, RPG","Action, Adventure, Indie, RPG","Exploration, RPG, Top-Down Shooter, Action RPG, Action-Adventure, PvE, Top-Down, Funny, 2D, PvP, Story Rich, Choices Matter, Conversation, Open World, Multiple Endings, Action, Procedural Generation, Pixel Graphics, Colorful, Sci-fi",True,True,False,Free,Free,0.0,,357.0,0.0,English,"Minimum:OS *:Windows XP/7/8/10 or higherProcessor:Intel Pentium or equivalentGraphics:Integrated or betterStorage:150 MB available spaceSound Card:Any*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",Partial Xbox Controller Support,False,0.0,2025-08-25T04:22:28.607652,success
2646660,Aimcademy,Dead,1,2.47,5,3,True,2025-01-01,2025-07-01,Aimcademy,game,True,0.0,"28 Jun, 2024",False,Aimcademy,Aimcademy,Action,Action,"Action, eSports, Shooter, First-Person, Singleplayer, Futuristic, FPS, Tutorial, Third-Person Shooter, Sports, Arena Shooter, Minimalist",True,False,False,Free To Play,Free To Play,0.0,,103.0,5.0,"English, German, French, Italian, Spanish - Spain, Turkish","Minimum:Requires a 64-bit processor and operating systemOS *:Windows 7/8/10Processor:Intel Core i5Memory:8 GB RAMGraphics:Nvidia GeForce GTX 960 or AMD equivalentStorage:200 MB available spaceRecommended:Requires a 64-bit processor and operating systemOS:Windows 11Processor:Intel Core i7Memory:16 GB RAMGraphics:Nvidia GeForce GTX 1060 or AMD equivalentStorage:200 MB available space*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",,False,0.0,2025-08-25T04:27:08.358322,success
2647060,LoveXLust,Dead,1,4.51,6,3,True,2025-02-01,2025-07-01,LoveXLust,game,False,18.0,"6 Sep, 2024",False,CTM,CTM,"Casual, Indie, Simulation","Casual, Indie, Simulation","Sexual Content, Mature, Nudity, Simulation, Choose Your Own Adventure, Replay Value, Sandbox, NSFW, VR, First-Person, Dating Sim, Realistic, Indie, 3D, Interactive Fiction, Romance, LGBTQ, Hentai, Casual, Singleplayer",True,False,False,₪44.49,₪44.49,0.0,,338.0,8.0,English,"Minimum:OS:Windows 10/11Processor:i7 7000 seriesMemory:8000 MB RAMGraphics:Nvidia GeForce GTX 1080Storage:13 GB available spaceVR Support:OpenXR Meta Quest 2, OpenXR Meta Quest 3Recommended:OS:Windows 10/11Processor:i7 10700 seriesMemory:16000 MB RAMGraphics:Nvidia GeForce GTX 2070Storage:13 GB available spaceVR Support:OpenXR Meta Quest 2, OpenXR Meta Quest 3",,True,1.0,2025-08-25T04:29:04.698235,success
2647230,HoloParade ,Dead,1,17.99,6,3,True,2025-02-01,2025-07-01,HoloParade ,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-25T04:29:47.409118,failed
2647300,Meow Moments: Celebrating Together,Dead,1,2.92,6,3,True,2024-09-01,2025-07-01,Meow Moments: Celebrating Together,game,True,0.0,"22 Jan, 2024",False,Mens Sana Interactive,Mens Sana Interactive,"Casual, Indie, Free To Play","Casual, Indie, Free To Play","Hidden Object, Cats, Design & Illustration, Puzzle, Point & Click, Tabletop, Cute, Relaxing, Casual, Cartoony, Colorful, Hand-drawn, Wholesome, Minimalist, Family Friendly, Level Editor, Cartoon, Singleplayer, Cozy, Free to Play",True,True,False,Free To Play,Free To Play,0.0,,393.0,15.0,"English, French, Italian, German, Japanese, Korean, Portuguese - Brazil, Simplified Chinese, Spanish - Latin America, Traditional Chinese, Russian",Minimum:Requires a 64-bit processor and operating systemOS:Windows 10+Processor:2.3 Ghz Dual CoreMemory:4 GB RAMGraphics:Nvidia GT550M | AMD Radeon R7/HD 5650 | Intel HD 520DirectX:Version 9.0Storage:700 MB available spaceSound Card:AnyRecommended:Requires a 64-bit processor and operating system,Partial Xbox Controller Support,True,6.0,2025-08-25T04:29:53.323005,success
2647820,Ad Fundum,Dead,1,7.955,6,3,True,2025-02-01,2025-07-01,Ad Fundum,game,False,0.0,"13 Jun, 2024",False,Oldbut Gold,Oldbut Gold,"Adventure, Casual, Indie, RPG, Simulation","Adventure, Casual, Indie, RPG, Simulation","Mining, Collectathon, Underground, Steampunk, Mechs, Character Customization, Exploration, Sci-fi, Procedural Generation, Simulation, Casual, RPG, Platformer, Relaxing, Adventure, Base Building, Pixel Graphics, Puzzle, 2D, Multiple Endings",True,True,True,₪217.53,₪25.95,49.0,,321.0,26.0,"English, French, German, Portuguese - Brazil, Simplified Chinese, Russian, Spanish - Spain, Japanese, Turkish","Minimum:Requires a 64-bit processor and operating systemOS:Windows 10 or newer, 64-bitProcessor:Intel Core i3-3225 or AMD A8-7650KMemory:4 GB RAMGraphics:NVIDIA GeForce GT 740 or ATI Radeon HD 4890Storage:500 MB available spaceSound Card:AnyAdditional Notes:The game will most likely run on lower-rated hardware, but performance is not guaranteed.Recommended:Requires a 64-bit processor and operating system","Full Xbox Controller Support, PS4 Controller Support, PS5 Controller Support, Steam Input API Support",True,1.0,2025-08-25T04:30:50.373724,success
2648050,Sam & Max: The Devil's Playhouse,Dead,1,6.445,6,3,True,2025-02-01,2025-07-01,Sam & Max: The Devil's Playhouse,game,False,0.0,"14 Aug, 2024",False,Skunkape Games,Skunkape Games,"Adventure, Indie","Adventure, Indie","Point & Click, Adventure, Comedy, Puzzle, Funny, Cartoon, 3D, Cartoony, Colorful, Comic Book, Story Rich, Third Person, Singleplayer, Detective, Dog, Lovecraftian, Satire, Controller, Conspiracy, Exploration",True,False,False,₪73.95,₪73.95,0.0,,305.0,11.0,"English, French, German, Russian","Minimum:Requires a 64-bit processor and operating systemOS *:Windows 7 64Bit Service Pack 1Processor:Intel Core 2 Duo 2.4GHzMemory:2 GB RAMGraphics:Nvidia GTS 450+ with 1024MB+ VRAM (excluding GT)DirectX:Version 11Storage:2 GB available spaceSound Card:DirectX 11 sound deviceAdditional Notes:Intel integrated graphics not supportedRecommended:Requires a 64-bit processor and operating system*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",Full Xbox Controller Support,True,1.0,2025-08-25T04:31:40.929651,success
2649080,Coffee Caravan,Dead,1,25.825,6,3,True,2025-02-01,2025-07-01,Coffee Caravan,game,False,0.0,"20 May, 2024",False,Broccoli Games,Broccoli Games,"Action, Casual, Indie, Simulation, Strategy","Action, Casual, Indie, Simulation, Strategy","Management, Cooking, Time Management, Strategy, Simulation, Cozy, Roguelite, Building, Job Simulator, Cute, Family Friendly, Controller, Singleplayer, Minimalist, Relaxing, Base Building, Casual, Economy, Character Customization, 3D",True,True,False,₪94.27,₪43.95,15.0,,21.0,23.0,"English, Czech, French, German, Spanish - Spain, Japanese, Polish, Turkish, Portuguese - Brazil, Italian, Simplified Chinese, Korean, Russian, Traditional Chinese","Minimum:Requires a 64-bit processor and operating systemOS *:Windows 7Processor:Quad Core Intel i5 or AMD equivalentMemory:8 GB RAMGraphics:Intel HD Graphics 530 or AMD equivalentStorage:2 GB available spaceRecommended:Requires a 64-bit processor and operating systemOS:Windows 10Processor:Quad Core Intel i5 / Ryzen 5Memory:8 GB RAMGraphics:GTX 960 or AMD equivalentStorage:2 GB available space*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.","Full Xbox Controller Support, PS5 Controller Support",False,0.0,2025-08-25T04:36:11.879868,success
2649480,Spirit Valley,Dead,1,43.3,6,3,True,2025-02-01,2025-07-01,Spirit Valley,game,False,18.0,"22 Aug, 2025",False,Otterside Games,Critical Bliss,"Adventure, RPG, Strategy","Adventure, RPG, Strategy","Hentai, Sexual Content, Creature Collector, NSFW, Nudity, Pixel Graphics, Turn-Based Combat, JRPG, Strategy, 2D, Turn-Based Strategy, Adventure, RPG, Character Customization, Cute, Party-Based RPG, 1990's, Comedy, Fantasy, Funny",True,False,False,₪55.95,₪44.76,20.0,,34.0,41.0,"English, Japanese, Russian, Simplified Chinese, Traditional Chinese, Portuguese - Brazil",Minimum:OS:Windows 10Processor:AMD AthlonMemory:1024 MB RAMGraphics:DirectX 9.0 compatible GPUStorage:350 MB available space,"Full Xbox Controller Support, PS4 Controller Support, PS5 Controller Support",True,1.0,2025-08-25T04:37:35.465357,success
2650590,Endless Forest Dream,Dead,1,4.365,6,3,True,2025-02-01,2025-07-01,Endless Forest Dream,game,False,18.0,"10 Oct, 2024",True,Seeking-chan,"Mango Party, Mango Party News","Action, Casual","Action, Casual","Sexual Content, Roguelike, Nudity, Action Roguelike, Shoot 'Em Up, Action, NSFW, Casual, Bullet Hell, Shooter, Pixel Graphics, Fantasy, Procedural Generation, Hentai, Combat, Anime, Cute, Singleplayer, Action RPG, Twin Stick Shooter",True,False,False,₪32.95,₪32.95,0.0,,303.0,0.0,"English, Simplified Chinese, Japanese, Traditional Chinese, Korean",Minimum:OS:Windows 10+Processor:intel i5+Memory:8 GB RAMGraphics:support DirectX 12.0+DirectX:Version 12Storage:1 GB available spaceRecommended:OS:Windows 10+Processor:intel i5+Memory:12 GB RAMGraphics:support DirectX 12.0+DirectX:Version 12Storage:1 GB available space,,False,0.0,2025-08-25T04:42:25.931398,success
2650630,Last Hope,Dead,1,5.955,6,3,True,2025-02-01,2025-07-01,Last Hope,game,False,18.0,"18 Apr, 2024",False,Poolside games,"Poolside games, DreamBig Games","Adventure, Casual, Indie, Simulation","Adventure, Casual, Indie, Simulation","Sexual Content, Nudity, 3D, Romance, Dating Sim, Open World, Simulation, Mature, Life Sim, First-Person, Singleplayer, Sci-fi, Futuristic, Space, Adventure, Aliens, Casual, FPS, NSFW, Cinematic",True,False,False,₪73.95,₪73.95,0.0,,201.0,30.0,"English, French, Italian, Spanish - Spain, Japanese, Korean, Simplified Chinese","Minimum:OS:Windows 10, 64-bitProcessor:Quad-core Intel or AMD, 2.5 GHzMemory:8 GB RAMGraphics:NVIDIA GeForce 470 GTX or AMD Radeon 6870 HD seriesStorage:10 GB available space","Partial Xbox Controller Support, PS4 Controller Support, PS5 Controller Support",False,0.0,2025-08-25T04:42:40.369155,success
2650730,SEDAP! A Culinary Adventure,Dead,1,36.87,3,3,True,2025-05-01,2025-07-01,SEDAP! A Culinary Adventure,game,False,0.0,"22 May, 2025",False,kopiforge,"Isolated Games Publishing, IndieArk","Action, Adventure, Indie","Action, Adventure, Indie","Action-Adventure, Co-op, Cooking, Fantasy, Stylized, Colorful, Wholesome, Adventure, Nature, Multiplayer, Combat, Online Co-Op, Local Co-Op, Local Multiplayer, Singleplayer, Action, Indie, Cute, Hack and Slash, Crafting",True,False,False,₪55.95,₪13.87,25.0,,19.0,60.0,"English, Indonesian, Japanese, Simplified Chinese, Traditional Chinese, Filipino, Malay, Vietnamese, Spanish - Spain, French, German, Korean, Portuguese - Brazil, Turkish, Hungarian, Romanian, Thai, Russian","Minimum:OS *:Windows 7/8/10Processor:Intel i5-2300/AMD FX-4300Memory:8 GB RAMGraphics:nVidia GTX 560 (2GB)/AMD Radeon 7850 (2GB)Storage:4 GB available space*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.","Partial Xbox Controller Support, PS4 Controller Support, PS5 Controller Support",True,1.0,2025-08-25T04:43:07.935743,success
2651270,Enginefall Playtest,Dead,1,21.82,6,3,True,2024-07-01,2025-07-01,Enginefall,game,False,0.0,Q1 2026,True,Red Rover Interactive,Red Rover Interactive,"Action, Adventure, Indie, Massively Multiplayer","Action, Adventure, Indie, Massively Multiplayer","Action, Multiplayer, Sandbox, PvP, Character Customization, Shooter, Post-apocalyptic, Survival, Trains, Team-Based, Base Building, FPS, 3D, Open World, Dystopian, Crafting, Adventure, Building, First-Person, Mining",False,False,False,,,0.0,,0.0,0.0,English,Minimum:Requires a 64-bit processor and operating systemOS:Windows 10/11 64bitProcessor:Intel i5 10400/AMD Rysen 5 3600Memory:16 GB RAMGraphics:NVIDIA RTX 2060(6GB VRAM)/AMD Radeon RX 5600 XT(6GB VRAM)DirectX:Version 12Network:Broadband Internet connectionSound Card:TBDVR Support:TBDAdditional Notes:Subject to Change as Game is OptimizedRecommended:Requires a 64-bit processor and operating systemOS:Windows 10/11 64bitProcessor:Intel i7 12700k/AMD Ryzen 7 7800X3DMemory:32 GB RAMGraphics:NVIDIA RTX 4080(16GB VRAM)/AMD Radeon RX 9070 XT(16GB VRAM)DirectX:Version 12Network:Broadband Internet connectionSound Card:TBDVR Support:TBDAdditional Notes:Subject to Change as Game is Optimized,,False,0.0,2025-08-25T04:45:08.547267,success
2651460,The Knight Girl And Dungeons,Dead,1,4.55,6,3,True,2025-01-01,2025-06-01,The Knight Girl And Dungeons,game,False,18.0,"10 Dec, 2024",False,こねこぼくし,"Playmeow, Playmeow News","RPG, Simulation","RPG, Simulation","Sexual Content, Nudity, Mature, Hentai, NSFW, 3D Fighter, Action-Adventure, Medieval, Dungeon Crawler, Swordplay, Combat, Retro, Hack and Slash, Underground, Psychedelic, Female Protagonist, Realistic, Third Person, Cinematic, Anime",True,False,False,₪43.95,₪43.95,0.0,,339.0,0.0,"English, Japanese, Traditional Chinese",Minimum:Requires a 64-bit processor and operating systemOS:64bit OS - Windows 10Processor:Intel I5 4690 / AMD FX 8350Memory:8 GB RAMGraphics:Nvidia GTX 970 / RX 480Storage:6 GB available spaceRecommended:Requires a 64-bit processor and operating systemOS:64bit OS - Windows 10Processor:Intel Core i7-4790K / AMD Ryzen 5 1600Memory:16 GB RAMGraphics:Nvidia 2060 / RX 5700Storage:6 GB available space,,False,0.0,2025-08-25T04:46:06.554842,success
2651530,Travel through the adult game and build a harem,Dead,1,4.81,6,3,True,2025-02-01,2025-07-01,Travel through the adult game and build a harem,game,False,18.0,"19 Feb, 2025",False,LemonTart,"Playmeow, ACG creator, Playmeow News","Casual, RPG","Casual, RPG","Sexual Content, Nudity, Hentai, Mature, NSFW, Funny, Relaxing, Comedy, Atmospheric, Fantasy, Surreal, Dating Sim, Romance, Cinematic, Colorful, Interactive Fiction, Cute, Anime, Casual, RPG",True,False,False,₪36.95,₪31.40,15.0,,133.0,0.0,"English, Traditional Chinese, Russian, Japanese, Thai, Simplified Chinese","Minimum:Requires a 64-bit processor and operating systemOS *:WIN10/XPProcessor:1.2 GHzMemory:4 GB RAMGraphics:DirectX 9 compatible graphics cardDirectX:Version 9.0Storage:1 GB available spaceRecommended:Requires a 64-bit processor and operating systemOS *:WIN10/XPProcessor:1.2 GHzMemory:8 GB RAMGraphics:DirectX 9 compatible graphics cardDirectX:Version 9.0Storage:2 GB available space*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",,False,0.0,2025-08-25T04:46:46.876366,success
2651570,Lilim wants to Lv up♥,Dead,1,3.895,6,3,True,2025-02-01,2025-07-01,Lilim wants to Lv up♥,game,False,18.0,"27 Aug, 2024",False,"Yoü studio, Maker製造機","Playmeow, Playmeow News","Casual, RPG","Casual, RPG","Sexual Content, Nudity, Hentai, Mature, NSFW, Dating Sim, Colorful, Stylized, Relaxing, Romance, Comedy, Atmospheric, Fantasy, Psychedelic, Life Sim, Modern, Cute, Anime, Casual, RPG",True,False,False,₪36.95,₪36.95,0.0,,179.0,35.0,"English, Traditional Chinese, Simplified Chinese, Japanese, Russian, Thai","Minimum:Requires a 64-bit processor and operating systemOS *:WIN10/XPProcessor:1.2 GHzMemory:4 GB RAMGraphics:DirectX 9 compatible graphics cardDirectX:Version 9.0Storage:1 GB available spaceRecommended:Requires a 64-bit processor and operating systemOS *:WIN10/XPProcessor:1.2 GHzMemory:8 GB RAMGraphics:DirectX 9 compatible graphics cardDirectX:Version 9.0Storage:2 GB available space*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",,False,0.0,2025-08-25T04:47:08.257260,success
2652000,The Jackbox Naughty Pack,Dead,1,10.08,6,3,True,2025-02-01,2025-07-01,The Jackbox Naughty Pack,game,False,18.0,"11 Sep, 2024",False,"Jackbox Games, Inc.","Jackbox Games, Inc.",Casual,Casual,"Casual, Comedy, Memes, Trivia, Stylized, Cartoony, 2D, Colorful, Funny, PvP, Multiplayer, Local Multiplayer, Controller, Sexual Content, Hentai, Nudity, Psychological Horror, NSFW",True,True,True,₪73.95,₪5.47,50.0,,335.0,20.0,"English, French, Italian, German, Spanish - Spain, Portuguese - Brazil, Spanish - Latin America",Minimum:Requires a 64-bit processor and operating systemOS:Windows 10+Processor:2.66 Ghz Core 2 Duo or GreaterMemory:4 GB RAMGraphics:GeForce 500+ / Radeon 5000+ or GreaterNetwork:Broadband Internet connectionStorage:3 GB available spaceRecommended:Requires a 64-bit processor and operating systemOS:Windows 10+Processor:2.33 GHz Quad Core or GreaterMemory:8 GB RAMGraphics:GeForce 600+ / Radeon 6000+Network:Broadband Internet connectionStorage:3 GB available space,Full Xbox Controller Support,True,1.0,2025-08-25T04:48:45.963375,success
2652220,Islands of Insight Demo,Dead,1,6.495,6,3,True,2024-04-01,2024-09-01,Islands of Insight,game,False,0.0,"13 Feb, 2024",False,Lunarch Studios,Behaviour Interactive Inc.,"Adventure, Indie","Adventure, Indie","Puzzle Platformer, Nonlinear, Puzzle, Open World, Exploration, Adventure, Singleplayer, Atmospheric, Relaxing, Philosophical, First-Person, Mystery, Logic, Cozy, Third Person, 3D, Fantasy, Character Customization, Casual, RPG",True,False,False,₪110.95,₪110.95,0.0,,12.0,0.0,"English, French, Italian, German, Spanish - Spain, Japanese, Korean, Simplified Chinese, Portuguese - Brazil, Spanish - Latin America, Traditional Chinese","Minimum:OS:Windows 10Processor:Intel Core i5-7400 or AMD Ryzen 5 1400Memory:8 GB RAMGraphics:NVidia GeForce GTX 960 or Radeon R9 380. 4GB VRAMDirectX:Version 11Network:Broadband Internet connectionStorage:35 GB available spaceAdditional Notes:SSD recommendedRecommended:OS:Windows 10, Direct X 11 or laterProcessor:Intel Core i5-11600K or AMD Ryzen 5 5600Memory:16 GB RAMGraphics:NVidia GeForce GTX 1070 or Radeon RX Vega 56. 8GB VRAMDirectX:Version 11Network:Broadband Internet connectionStorage:35 GB available spaceAdditional Notes:SSD recommended",,False,0.0,2025-08-25T04:49:39.367791,success
2652480,Radiant Victorias,Dead,1,3.74,6,3,True,2024-12-01,2025-07-01,Radiant Victorias,game,False,18.0,"12 Sep, 2024",True,Akari-blast!,"Mango Party, Mango Party News","Adventure, Indie, RPG","Adventure, Indie, RPG","Sexual Content, RPG, Anime, Nudity, Hentai, Action RPG, JRPG, Adventure, Fantasy, NSFW, Mature, Singleplayer, Party-Based RPG, LGBTQ, Indie, 2D, Interactive Fiction",True,False,False,₪55.95,₪55.95,0.0,,147.0,0.0,"English, Japanese, Simplified Chinese, Traditional Chinese","Minimum:OS:Windows 10Processor:Intel Core i5Memory:8 GB RAMGraphics:OpenGL support, VRAM 1 GBStorage:1.6 GB available space",Full Xbox Controller Support,True,2.0,2025-08-25T04:50:18.460546,success
2652490,Agent Mirai and the Submission Machines,Dead,1,3.31,6,3,True,2025-02-01,2025-07-01,Welcome to Steam,game,False,0.0,,False,,,,,,True,True,True,₪249.00,₪12.45,90.0,,0.0,0.0,,,,False,0.0,2025-08-25T04:50:22.677344,success
2652500,Saki and the Crucible of Debauchery,Dead,1,4.02,6,3,True,2025-02-01,2025-07-01,Saki and the Crucible of Debauchery,game,False,18.0,"25 Jul, 2024",True,ofuroworks,"Mango Party, Mango Party News","Indie, RPG","Indie, RPG","Sexual Content, Hentai, RPG, Nudity, NSFW, 2D, Anime, Mature, Female Protagonist, Turn-Based Combat, Singleplayer, JRPG, Indie, RPGMaker",True,False,True,₪32.95,₪32.95,0.0,,221.0,0.0,"English, Japanese, Simplified Chinese, Traditional Chinese, Korean, Russian","Minimum:OS *:Windows 7Processor:Intel® Core™ 2 Duo E6600 or AMD Phenom™ X3 8750Graphics:DX10, DX11, DX12 capable.Storage:2 GB available space*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",Full Xbox Controller Support,False,0.0,2025-08-25T04:50:26.197770,success
2653170,Only Up 2,Dead,1,2.71,6,3,True,2024-04-01,2025-05-01,Only Up 2,game,False,0.0,"17 Dec, 2023",False,SKYZ Studio,SKYZ Studio,"Action, Indie","Action, Indie","Precision Platformer, 3D Platformer, Difficult, Action, Platformer, Arcade, 3D, Third Person, Funny, Casual, Indie, Adventure, Multiplayer, Parkour, Singleplayer",True,False,False,₪29.50,₪29.50,0.0,,148.0,1.0,"English, French, Spanish - Spain, Japanese, Korean, Russian, Simplified Chinese, Spanish - Latin America, Traditional Chinese, German","Minimum:Requires a 64-bit processor and operating systemOS *:Windows 8/10/11 (64-Bit)Processor:Intel Core i5-6600@ 3.1 GHz or AMD R5 1600X @ 3.5 GHz or equivalentMemory:8 GB RAMGraphics:NVIDIA GeForce GTX 1650 or equivalentDirectX:Version 12Storage:7 GB available spaceRecommended:Requires a 64-bit processor and operating systemOS *:Windows 8/10/11 (64-Bit)Processor:Intel Core i7-6600@ 3.1 GHz or AMD R5 1600X @ 3.5 GHz or equivalentMemory:8 GB RAMGraphics:Intel Core i5 10400 3.1 GHz or AMD Ryzen 5 2600x 3.1 GHzDirectX:Version 12Storage:7 GB available space*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",,False,0.0,2025-08-25T04:52:47.288409,success
2653240,Knight's Path: The Tournament,Dead,1,3.765,6,3,True,2023-12-01,2025-04-01,Knight's Path: The Tournament,game,True,0.0,"12 Dec, 2023",False,"Jan Tichota, Aamn Chahrour",Independent,"Action, Adventure, Indie, RPG","Action, Adventure, Indie, RPG","RPG, Spectacle fighter, Medieval, Singleplayer, Third Person, Exploration, Choose Your Own Adventure, Adventure, Story Rich, Character Customization, Fantasy, Historical, Action, Realistic, Action RPG, Tactical RPG, Violent, Indie, Souls-like, Free to Play",True,False,False,Free,Free,0.0,,13.0,9.0,"English, Czech, Turkish",Minimum:OS:Windows 10 64bitProcessor:intel i5 8400 | AMD Ryzen 5 2600Memory:8 GB RAMGraphics:6GBs VRAM | NVIDIA GTX-1060 | AMD Radeon RX 590DirectX:Version 12Storage:7 GB available spaceAdditional Notes:720p Low Quality Settings | SSD (Preferred) | HDD (Supported)Recommended:OS:Windows 10 64bitProcessor:intel i7 8700 | AMD Ryzen 5 3600Memory:16 GB RAMGraphics:8GBs VRAM | NVIDIA RTX-2080 | AMD Radeon RX 6700DirectX:Version 12Storage:7 GB available spaceAdditional Notes:1080p High Quality Settings | SSD Required,Full Xbox Controller Support,False,0.0,2025-08-25T04:53:02.592831,success
2653260,Naughty Tales of Rabbits - A cuckold RPG,Dead,1,6.33,5,3,True,2025-03-01,2025-07-01,Naughty Tales of Rabbits - A Cuckold RPG,game,False,18.0,"24 Feb, 2025",False,Hyanmaru Games,TinyHat Studios,RPG,RPG,"Sexual Content, Party-Based RPG, Pixel Graphics, JRPG, RPG, Exploration, Sandbox, 2D, Cute, LGBTQ, Funny, Nonlinear, Romance, Open World, Turn-Based Combat, Dating Sim, Colorful, NSFW, Hentai, Nudity",True,False,False,₪36.95,₪29.56,20.0,,58.0,20.0,English,"Minimum:OS *:Windows 7 and NewerProcessor:1.8GHz Dual-Core CPUMemory:2 GB RAMGraphics:Integrated GraphicsStorage:1 GB available space*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",,False,0.0,2025-08-25T04:53:09.396533,success
2653790,The Exit 8,Dead,1,34.45,6,3,True,2025-02-01,2025-07-01,The Exit 8,game,False,0.0,"29 Nov, 2023",False,KOTAKE CREATE,PLAYISM,"Adventure, Indie, Simulation","Adventure, Indie, Simulation","Psychological Horror, Walking Simulator, Horror, First-Person, Puzzle, Exploration, 3D, Surreal, Atmospheric, Immersive Sim, Funny, Realistic, Linear, Simulation, Mystery, Psychological, Controller, Singleplayer, Adventure, Modern",True,False,False,₪14.50,₪14.50,0.0,,128.0,2.0,"English, Japanese",Minimum:Requires a 64-bit processor and operating systemOS:Windows 10 64bitProcessor:intel Core i7 4770Memory:8GB RAM MB RAMGraphics:NVIDIA GeForce GTX 970DirectX:Version 11Storage:2 GB available spaceRecommended:Requires a 64-bit processor and operating system,Full Xbox Controller Support,False,0.0,2025-08-25T04:54:17.169870,success
2653920,The Allure Of Wanton Cove,Dead,1,4.105,4,3,True,2024-11-01,2025-07-01,The Allure Of Wanton Cove,game,False,18.0,"25 Oct, 2024",False,"Ktulhu Solutions, Aftermath",Ktulhu Solutions,"Adventure, Indie","Adventure, Indie","Sexual Content, Nudity, Horror, Story Rich, Interactive Fiction, Text-Based, Lovecraftian, Multiple Endings, Choices Matter, Investigation, Choose Your Own Adventure, Hand-drawn, Atmospheric, Noir, Mythology, Adventure, Detective, Turn-Based Combat, Dark, Singleplayer",True,True,True,₪36.95,₪36.95,0.0,,92.0,13.0,"English, Russian",Minimum:Requires a 64-bit processor and operating systemOS:Windows 10+Processor:1.2 GHzMemory:4 GB RAMRecommended:Requires a 64-bit processor and operating system,"Full Xbox Controller Support, PS4 Controller Support, PS5 Controller Support",True,1.0,2025-08-25T04:54:51.331690,success
2653940,Star Trek: Resurgence,Dead,1,19.535,6,3,True,2025-02-01,2025-07-01,Star Trek: Resurgence,game,False,0.0,"23 May, 2024",False,Dramatic Labs,Bruner House,Adventure,Adventure,"Choose Your Own Adventure, Interactive Fiction, Adventure, Visual Novel, Point & Click, Action-Adventure, Female Protagonist, Choices Matter, Third Person, Story Rich, Multiple Endings, Sci-fi, Casual, Space, Drama, Cinematic, Singleplayer, Futuristic, Narrative, 3D",True,False,False,₪92.95,₪31.60,66.0,,111.0,27.0,"English, French, German, Spanish - Spain, Spanish - Latin America, Traditional Chinese",Minimum:OS:Windows® 10 64-bitProcessor:AMD FX-8350 / Intel® Core™ i5-3330Memory:8 GB RAMGraphics:AMD Radeon™ RX 5700 / NVIDIA® GeForce® GTX 1080DirectX:Version 12Storage:16 GB available spaceRecommended:OS:Windows® 10 64-bitProcessor:AMD Ryzen 5 3600XT / Intel® Core™ i7 3GHz or higherMemory:16 GB RAMGraphics:AMD Radeon™ RX 6700 / NVIDIA® GeForce® RTX 2080 or higherDirectX:Version 12Storage:16 GB available space,Full Xbox Controller Support,False,0.0,2025-08-25T04:54:57.982389,success
2654470,BUNNY GARDEN,Dead,1,26.13,6,3,True,2025-02-01,2025-07-01,BUNNY GARDEN,game,False,18.0,"18 Apr, 2024",False,qureate,qureate,"Adventure, Casual, Indie","Adventure, Casual, Indie","Sexual Content, Dating Sim, Hentai, Mature, 3D, Nudity, Adventure, Casual, Cute, NSFW, Anime, Singleplayer, Comedy, Indie, Controller, 3D Platformer, Psychological Horror, Visual Novel",True,False,False,₪92.95,₪92.95,0.0,,12.0,23.0,"English, Simplified Chinese, Traditional Chinese, Japanese",Minimum:OS:Windows 10 64bitProcessor:Intel Core i5 or AMD equivalentMemory:4 GB RAMGraphics:NVIDIA GTX 660 or AMD Radeon HD 7950DirectX:Version 11Storage:2 GB available spaceSound Card:DirectX Compatible Sound DeviceRecommended:OS:Windows 10 64bitProcessor:Intel Core i5-9400 overMemory:16 GB RAMGraphics:NVIDIA GeForce GTX 1080 Ti overDirectX:Version 11Storage:２ GB available spaceSound Card:DirectX Compatible Sound Device,"Full Xbox Controller Support, PS4 Controller Support",False,0.0,2025-08-25T04:56:56.347277,success
